text,product_title,rating,timestamp,user_id,asin,label
This devices brought my wifi network to its knees. Not sure why this has good reviews. My devices had a hard time connecting. And even if my devices weren't connected it would hog a bunch of bandwidth and slow the whole network. I personally would just buy an AirPort Extreme. That solved range problems for me.,"NETGEAR Wi-Fi Range Extender EX2700 - Coverage Up to 800 Sq Ft and 10 devices with N300 Wireless Signal Booster & Repeater (Up to 300Mbps Speed), and Compact Wall Plug Design",1.0,1439226089000,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,B00L0YLRUW,0
"Works well, but the corner of the plastic cracked and is broken after a month or so. I think at least 2 of the plastic corners are cracked now. still works but wish it was higher quality.","Besdata Magnetic Smart Cover & Translucent Back Case with Screen Protector, Cleaning Cloth and Stylus for Apple iPad 2 / iPad 3 - Grey",3.0,1408995743000,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,B01HHURN3W,0
legit.  love them.  I play with 1 in fully and 1 ear in 1/2.  really nice.  good product.  buy rechargeable batteries to go with them you'll save $$$,"Shure P2R215CL-H2 Live Sound Monitor, Black",5.0,1384912340000,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,B004S2JX7W,0
"this really deserves 3 stars.  its not terrible, but its not great.  first is sound quality.  its not terrible.  2nd is limited distance.  its not terrible, but not great.<br /><br />I wish I had found a better product.",Belkin F8Z492TTP Bluetooth Music Receiver,3.0,1344406083000,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,B0047T79VS,0
These work great for 8x10 frames.,"Pack of 5 8x10 White Picture Mat, for 2 4x6 Photos or Pictures",5.0,1530556616080,AGXVBIUFLFGMVLATYXHJYL4A5Q7Q,B00IXNUDG2,0
Bought to get stronger WIFI to my upstairs level & it works great! Great value for the price!,D-Link Wi-Fi AC750 Dual Band Range Extender (DAP-1520) (Discontinued by Manufacturer),5.0,1530556481268,AGXVBIUFLFGMVLATYXHJYL4A5Q7Q,B00PVCXB4Y,0
This is the 3rd Sony Blu Ray player I have bought & have been impressed with them all. My kids love the wi fi streaming options.,Sony BDPS3500 Blu-ray Player with Wi-Fi (2015 Model),5.0,1461331182000,AGXVBIUFLFGMVLATYXHJYL4A5Q7Q,B00X5C22SS,0
Love Otterbox cases. These have protected my 7 & 9 year old's IPods with lots of drops & wear & tear.,OtterBox Defender Series Case for iPod touch 4G - Atomic,5.0,1428326275000,AGXVBIUFLFGMVLATYXHJYL4A5Q7Q,B0BKQZGST4,0
great product. high quality. fits perfectly.,"Road ID for Apple Watch Sport - Apple Watch ID, Apple Watch Accessory, Apple Watch Running",5.0,1486320479000,AGKHLEW2SOWHNMFQIJGBECAF7INQ,B01LQF8B7G,0
Pretty cool!!!<br /><br />Thanks Amazon.,"Fire TV Stick with Alexa Voice Remote, streaming media player - Previous Generation",4.0,1509491262120,AEM663T6XHZFWLODF4US2RCOCUSA,B075X8471B,0
It came in quickly.  My son and grandson put it together for me in about 3 or 4 hr.  Time out for dinner and couple of beers.  Back to putting it to finish and test it out.  TV hung perfectly.  Fit right in the same corner a much smaller stand was in Clean looks with the wires now.,"FITUEYES TV Stand with Mount for 32-70 inch TVs, Entertainment Center with Wood Console Holds Up to 110 Pounds, Swivel Floor TV Stand Mount for Living Room, Bedroom (Grey Television Stands)",5.0,1643011912524,AFE337D2J37YRU5U6MVTVKNDKWDA,B0B2DLVCF3,0
"Just a normal cable, works great for my external monitor!","Amazon Basics HDMI to DVI Adapter Cable, Bi-Directional 1080p, Gold Plated, Black, 3 Feet, 1-Pack",5.0,1597714311689,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,B0199HAOAU,0
"I love this alarm. Bright, nice tone. The system is a little confusing but the manual helps a lot. Once you get the hang of it you'll love it. It's a nice gentle way to wake up.","Philips SmartSleep Wake-up Light, Colored Sunrise and Sunset Simulation, 5 Natural Sounds, FM Radio & Reading Lamp, Tap Snooze, HF3520/60",5.0,1578593798362,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,B0093162RM,0
"Works great with my pixel 2, I can charge quickly while listening to music.","Samsung Galaxy S23 Headphone Adapter, 2 in 1 USB C to 3.5mm Headphone and PD 60W Charging Adapter Compatible with Pixel 7/7Pro/6Pro5/4/3XL, Samsung Galaxy S23+/S23 Ultra/S22/S22 Ultra/S21/S20/Note 20",5.0,1544200044036,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,B07FCZY1ZB,0
Works flawlessly! Great for music/podcasts and receiving calls. The microphone isn't set up that close to my face but still captures my voice clearly.,SoundBot SB360 Bluetooth Car Kit Hands-Free Wireless Talking & Music Streaming Dongle w/ 10W Dual Port 2.1A USB Charger + Magnetic Mounts + Built-in 3.5mm Aux Cable …,5.0,1535118501776,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,B00RH29CJO,0
I am not sure how much protection this provides - certainly less than a camera bag - but it will protect against scratches and small bumps. It's fairly thin. It fits my Canon EOS Rebel T6i w/ kit lens very well - like a glove.,"USA GEAR FlexARMOR X DSLR SLR Camera Case Sleeve with Deluxe Padded Neoprene Protection, Carabiner Clip and Accessory Storage - Compatible with Nikon D3400, Canon EOS Rebel SL2, Pentax K-70 and More",5.0,1483327495000,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,B08P3VMW76,0
Don't know why I didn't get one of these years ago..it's saving me $9 a month rental fee i was paying Comcast,Motorola SURFboard SB6121 Cable Modem (SB6121),5.0,1409848855000,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,B004XC6GJ0,0
"Worked great for a vacation monitor. Had no issues with my MacBook. Good resolution, no dead pixels. Very easy to carry around","Lepow Portable Monitor - 2023 C2 15.6 inch FHD 1080P Portable Display with IPS Screen, Foldable Kickstand, Dual Speakers, Type-C HDMI Mini DP Port for Laptop PC Phone Xbox Switch PS5, Iron Gray",5.0,1638832601151,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B0BNX9QVXZ,0
"This has been a great headset for video conferencing all day. Comfort is great, mic quality is great and when I do play music it sounds great too.","Bose Noise Cancelling Headphones 700,Bluetooth, Over-Ear Wireless with Built-In Microphone for Clear Calls & Alexa Voice Control,Black",5.0,1603918014826,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B0BN534JBB,0
Can easily hold 2 pairs of headphones and looks great!,"Yocice Headphone Stand Hanger,Headset Holder Mount,Aluminum Hook with Strong Adhesive Tape for Headphones (H03-Black-1PCS)",5.0,1601660312073,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B08X4R1T16,0
Sound quality of my dt 990 much improved compared to just hooking up to my phone. Would recommend to everyone. Small and easy to use,"FiiO BTR5-384K/32Bit Native DSD256 Hi-Res CSR8675 Bluetooth5.0 Receiver/USB DAC/DSD Headphone Amp with LDAC, aptX HD, aptX, AAC (3.5mm Unbalanced&2.5mm Balanced Output, Black)",5.0,1599158339350,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B08932J7NC,0
These are incredible value for the money. All of the included parts have worked for a few months and are still in great quality. We use them at lunch for an hour each day with smash.,Gamecube Adaptor 2 Controllers 2 Extension Cords Smash Bros Bundle – 2 Wired Gamecube/Compatible for Wii Switch Controller (Black & White) Set by MarioRetro,5.0,1570934951031,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B078LLS33F,0
"Stick great to my desk and provide ample spaces for all of my cords. The color coding is more useful than I thought originally. Since each one has two spots, I had enough for my desk and bed night stand.",iGotTech Cable Clips and Cord Management System 6 Pack of Dual Slotted Adhesive Desktop Cable Organizers | Phone & Computer Wire Holder (Multicolor),5.0,1464791980000,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B00V3KLZSW,0
"This pair is fantastic for the price I paid(just over 50$) . There are a little long and tall which forced me to move my two fans around them, but that is more case design flaw than anything. I haven't had any issues with them and have used PNY for a long time.",PNY Anarchy 16GB Kit (2x8GB) DDR3 1600MHz (PC3-12800) CL9 Desktop Memory (Blue) - MD16GK2D316009AB,5.0,1464791683000,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B012ASFKOU,0
Had for about a month now. Still running strong and keeping my twc ultimate internet on all 8 of my houses devices. Goes through three rooms and I'll lose just a small fraction of speed (10mbps loss for a ranch style house).,"TP-Link N300 Wireless Extender, Wi-Fi Router (TL-WR841N) - 2 x 5dBi High Power Antennas, Supports Access Point, WISP, Up to 300Mbps",4.0,1427592277000,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B001FWYGJS,0
"Very easy to configure, fits my 11.6&#34; Alienware very well. I can focus air on my Gpu and WASD keys to prevent from getting hot. Easy recommendation to anyone who needs a cooler for intense applications. My WASD keys barely get hot and my Gpu runs much more stable.","Cooler Master Notepal U2 Plus V2, Notebook-Kühler bis zu 43,2 cm (17 Zoll), 2 x 80 mm bewegliche Lüfter, schwarzes Aluminium",5.0,1382629272000,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,B08YP2F6VG,0
Everything works great on the hub with my Samsung Galaxy Pro S5e.,"USB C Hub, 15-in-1 USB C Adapter to HDMI, VGA, Wireless Charger, Gigabit Ethernet, 3 USB 3.0, SD/TF Card Reader, USB C to 3.5mm, USB C Dock for MacBook Pro and Type C Device (Thunderbolt 3)",5.0,1593484216259,AEAUZK2OLWXD75AWJOCCGGCL3H2A,B0C8HDXFXN,0
Must visually confirm that connector is fully extended by looking at slide groove.  Mine seemed DOA until I realized that  it wasn't making electrical connection.,SanDisk Ultra 64GB USB 3.0 OTG Flash Drive With micro USB connector For Android Mobile Devices(SDDD2-064G-G46),5.0,1443274800000,AEAUZK2OLWXD75AWJOCCGGCL3H2A,B00RBGYGPG,0
Any small screw dropped in my computer case seemed to end up inside the bottom mounted power supply.  This filter will keep them out.,140mm Steel Mesh Filter w/Small .9mm Holes - Black,5.0,1342554164000,AEAUZK2OLWXD75AWJOCCGGCL3H2A,B007EVDJV0,0
Bought four of these to use in a RAID.  All four of the boxes had PN: 98D648 - 550 on the box.  When I installed one of the drives it was smaller than the others.  PN on smaller drive's label was 98J146 - 308 and it was called a Barracuda 7200.10.  Larger drives were Barracuda 7200.11 9BX154 - 303 on the drive label.  Returned it and will check the replacement when it arrives.<br /><br />7/3/08 Received replacement drive and it was Barracuda 7200.11 9BX154 - 303.,"Seagate Desktop HDD 500GB 7200RPM SATA 3Gb/s 16 MB Cache 3.5""- Internal Drive Retail Kit (ST3500641AS-RK)",5.0,1214848351000,AEAUZK2OLWXD75AWJOCCGGCL3H2A,B00KLZLBCK,0
Thin material but perfect to hang for a photo backdrop. Very happy!,BELECO 7x5ft Fabric Cowboys Photo Backdrop Barn Door Old Barn with Antique Wheel Hay Bales Haystack Country Theme Photography Backdrop Western Party Decorations Kids Adults Photoshoot Photo Props,5.0,1635870179357,AE74DYR3QUGVPZJ3P7RFWBGIX7XQ,B09NHSGWPD,0
Arrived damaged,"ABCDONG Earbuds Headphones for iPhone 13/13 Pro/12/12 Pro Max/11/11 Pro inEar Earphones, Microphone Stereo Mini Wired Earbuds Earphones Compatible with iPhone 7/8/8 Plus/X/XS/XR/XS Max and iPad",1.0,1658263333664,AFQLNQNQYFWQZPJQZS6V3NZU4QBQ,B095KHWNLK,0
Fast charging,"CyvenSmart USB Type C Cable 3ft, [2 Pack] USB A 2.0 to USB-C Fast Charger Durable TPE Cord Compatible with Samsung Galaxy A10/A20/A51/S10/S9/S8 Plus/Note 9/8,LG V50 V40 G8 G7 Thinq-Black",5.0,1606084429795,AFQLNQNQYFWQZPJQZS6V3NZU4QBQ,B08BRJ98H3,0
This product is as good as advertised. The cost is attractive; considering you will likely replace them again in the future. I’ve attached a pic of the old and newly installed pads for comparison.,"SoloWIT Replacement Earpads Cushions for Bose QuietComfort 35 (QC35) & Quiet Comfort 35 II (QC35 ii) Headphones, Ear Pads with Softer Lambskin, Noise Isolation Foam, Added Thickness (Brilliant Grey)",5.0,1653252147409,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B08912RRG5,0
Good cord. 15ft is exactly what I wanted.,"HDMI Cable 8K / 4K – 15ft – with A.I.S Shielding – Designed in Germany (Supports All HDMI Devices Like PS5, Xbox, Switch – 8K@60Hz, 4K@120Hz, High Speed HDMI Cord with Ethernet, Black) by CableDirect",5.0,1560028052317,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B07GVWH35S,0
Fits my MacBook Air perfectly! Has a soft touch. Great product.,"MOSISO Compatible with MacBook Air 13 inch Case (Models: A1369 & A1466, Older Version 2010-2017 Release), Plastic Pattern Hard Shell Case & Keyboard Cover & Screen Protector, Black Marble",5.0,1560014186774,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B06VTQK7CB,0
"DO NOT BUY THIS PRODUCT!! The first time I zipped the first pouch, the zipper broke. I tried another one, same thing,  zipper broke on the first try. HORRIBLE!!!","Meuxan zz556456 AirPods Storage Case Mini Earbud Carrying Pouch, Black/Red/Yellow/Purple, 4 Piece",1.0,1526085167886,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B0776DSP7Y,0
Not very accurate in tracking steps taken.  Wrist band started coming off after 3 months of use.,"Fitbit Charge Wireless Activity Wristband, Black, Small",2.0,1432345739000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B00NWXM5U0,0
Works great. Easy to install.,"WD 2TB My Cloud Personal Network Attached Storage - NAS - WDBCTL0020HWT-NESN,White",5.0,1432345612000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B01DDIAX1Q,0
Very very slow processor. Disappointing.,"ASUS X551 15.6-inch Laptop (Intel Celeron 2.16GHz Processor, 4GB RAM, 500GB HDD, Windows 8.1 includes Windows 10 upgrade), Black",2.0,1432345403000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B00L49X8E6,0
Great headsets. Comfortable. Great sound quality.,Plantronics - CS540 Wireless DECT Headset with Lifter (Poly) - Single Ear (Mono) Convertible (3 wearing styles) - Connects to Desk Phone - Noise Canceling Microphone,5.0,1432344106000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B09HDZ8FQY,0
"Great case. Fits both the iPad Air & Air 2. Comes with a removable inner lining. When removed it fits the iPad Air. Looks good. Bought it in December 2014, still in great shape.","iPad Air 2 Keyboard Case, BoriYuan Ultra Thin Smart Backlit Aluminium Wireless Bluetooth Keyboard Folio Stand Cover for Apple iPad Air 2 with Screen Protector and Stylus, Silver",5.0,1432344054000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B00PQBDQPO,0
AWESOME sound!  Easy to install. The wireless subwoofer makes it easy to place any where in the room.,VIZIO S4221w-C4 42-inch 2.1 Home Theater Sound Bar with Wireless Subwoofer,5.0,1432342639000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B00CRF9V2O,0
Excellent sound. Easy to install.,Sony STR-DH740 7.2 Channel 4K AV Receiver (Black),5.0,1432342265000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B00BHC7ZTE,0
"Arrived sooner than the original really long estimated date.  Packaged well.  Remote wall bracket included.  No ceiling or wall mounting hardware included for the screen.  Very quiet operation. Moves very slowly up/down, but no big problem as the projector is usually getting up to temperature.  High vinyl odor, but that's fading, since installed 4 days ago. Does hide-away nicely and seems unobtrusive.  Worthy purchase.",Best Choice Products 100 Diagonal 16:9 Electric Projector Projection Screen Remote 1.3 Gain 160 Angle,4.0,1419885573000,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,B00852JEPW,0
This cameras seems to focus on what “it” wants. I will try to capture and watch an area by moving the cameras visual area using the app but it will quickly return to another area. Not even the same area as was before I decided to look elsewhere. It tends to bounce anywhere it’s little heart desires causing me frustration and non use.,"blurams Security Camera, 2K Indoor Camera 360-degree Pet Camera for Home Security w/Motion Tracking, Phone App, 2-Way Audio, IR Night Vision, Siren, Works with Alexa & Google Assistant",2.0,1650083467057,AERGOXGAFZ2J3ZMHXVLZQGTW36RA,B09ZTXZ1MQ,0
A little crackly at times but not that noticeable. Just turn the volume up. Easy connect. Use everyday,"Criacr (Upgraded Version) Bluetooth FM Transmitter for Car, Wireless FM Radio Transmitter Adapter Car Kit, Dual USB Charging Ports, Hands Free Calling, U Disk, TF Card MP3 Music Player",5.0,1614333940793,AHNCL7NLOKEPI7UADY4TIXN3UTFA,B09MYGF318,0
"To me, this was a waste of money. Not useful on a plane or really anywhere. Too short, once bent, leaving no surface space so phone wants to fall off. Don’t buy it. Save your money.","Flight Flap Phone & Tablet Holder, Designed for Air Travel - Flying, Traveling, in-Flight Stand, Compatible with iPhone, Compatible with Android and Compatible with Kindle Mobile Devices (XL)",1.0,1588171605329,AFEAJQIVVIZCTKQNNHD73H7VQSPQ,B07VV6TT69,0
Works great. Son uses it to hold Beats and Jaybirds. Traveled well and protected items.,"Hard Headphone Case for Sony, Beats, JBL, OneOdio, Soundcore Anker Life Q20, M-Audio HDH40, Bose, Audio-Technica, AKG, Behringer, Philips - Travel Protective Carrying Storage Bag(Black+Black)",5.0,1580471673218,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,B07BRHB8C1,0
Works great. No complaints!,"Power Strip,Bototek Surge Protector 6-Outlets and 6 USB Charging Ports,USB Outlet with 6ft Long Cord for Smartphone Tablet Home,Office,Kitchen-1625W/13A(White)",5.0,1546821300925,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,B07Z6BPJXQ,0
"My son likes it,holding up well considering how much weight he puts in it.So far so good!","YOREPEK Travel Backpack, Extra Large 50L Laptop Backpacks for Men Women, Water Resistant College Backpack Airline Approved Business Work Bag with USB Charging Port Fits 17 Inch Computer, Grey",4.0,1647795494239,AFDERBL3G23J5U6HHQBAZLTREKOA,B083YHS7SV,0
love them so much thank you,SanDisk Sansa Clip+ 4 GB MP3 Player (Indigo) (Discontinued by Manufacturer),5.0,1424355917000,AHXSBZT52TCPZUBVCBRICTHWUCBA,B0046EDOWW,0
awesome,Allstate 2-Year Digital Audio Accidental Protection Plan ($0-49.99),5.0,1424355889000,AHXSBZT52TCPZUBVCBRICTHWUCBA,B0045DT3A6,0
Very sturdy and well made. My AirPods fit snugly into the case and the cases latching button is magnetic and closes easily and is very secure. The charging light is visible as there is an opening for it built into the case so you can see when it is light up red or green and the charging port is accessible so you don’t have to remove them to charge them. They clasp onto my purse sturdily and I have no worries about them becoming dislodged from my purse and getting lost. If you want to use a different clasp it’s interchangeable with one of your choosing of the same size. Great quality for a great price. HIGHLY RECOMMEND!!,"Maxjoy for AirPods Pro 2 Case Leather, Airpods Pro Leather Case Cover with Keychain Airpods Strap Compatible with Apple Airpods Pro 2nd Generation 2022/ AirPods Pro 2019 (Front LED Visible), Pink",5.0,1619198055317,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,B09DSSQ52Q,0
Somewhat disappointed. Works as advertised except this desk is not wide enough and therefore your computer is not centered for typing. I’m order to do my homework I have to set it up as shown in my photo (move computer to center of desk instead of where it’s supposed to sit) which leaves little room for my mouse to be used. This is the only flaw I am seeing so far.,"Moclever Laptop Stand for Bed-Multi-Functional Laptop Bed Table Tray w/Internal Cooling Fan & 2 Independent Laptop Stands-Foldable & 3 Different Height Laptop Desk-LED Lamp-4 Port USB,for Home/Office",3.0,1597959924239,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,B07H3PN7K3,0
Gift,"for Galaxy S8+ Plus Case,L-FADNUT Bling Jewellery Crystal Rhinestone Flip PU Leather Case,3D Butterfly Magnetic Diamond Buckle with Stand Wallet Card Holder for Samsung Galaxy S8 Plus - Rose Gold",5.0,1523660960862,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,B0733GXPYZ,0
The projection screen itself is not wrinkle free and the stand is super flimsy. I'm just going to end up using some heavy duty velcro strips to hang the screen without the stand.,Projector Screen with Stand 100 inch Portable Projection Screen 16:9 4K HD Rear Front Projections Movies Screen with Carry Bag for Indoor Outdoor Home Theater Backyard Cinema Travel,2.0,1622018763645,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,B07TPLH5YK,0
Just brought this TV in March and the panel is screwed. Turns out it's a manufacturers defect. Trying to get this TV replaced or repaired has been HELL!  I had been calling support since March and finally got through at the end of July. I've been transferred to 3 different departments just to get the exchange finalized. No one has made any effort to contact me about when or how this exchange will take place. Terrible!,INSIGNIA NS-50DF710NA19 50-inch Smart 4K UHD TV - Fire TV,2.0,1597775270949,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,B07FPQ343D,0
Very nice!  I love my new larger screen Kindle.,"Fire HD 10 Tablet with Alexa, 10.1"" HD Display, 16 GB, Black - with Special Offers (Previous Generation - 5th)",5.0,1449000623000,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,B00VKIY9RG,0
Love it!  It fits my Chromebook perfectly.,Meffort Inc® 11.6 Inch Neoprene Laptop/Ultrabook/Chromebook Bag Carrying Sleeve with Hidden Handle and Adjustable Shoulder Strap (Klimt Tree of Life),5.0,1435699671000,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,B07BJ8KD6X,0
I purchased this for my Nana who is 94 yrs old and doesn’t have cable. It was simple to set up (follow instructions on TV settings to setup) and my nana now has more stations and way better quality visually as well as for listening because the stations no longer go in and out! Definitely worth the money.,"Amplifier Digital TV Antenna Support Smart TVs 4K 1080p and All Older TVs UP to 420 Miles Long Range, 360° Reception Indoor Outdoor HDTV Antenna with Signal Booster -36ft Coaxial Cable",5.0,1633370907342,AHTTU2FL6FCNBBAESCJHOHHSSW7A,B09DRXBKVG,0
Pretty cool design...still figuring out how to get the mp3s added for swimming!,Bone Conduction Waterproof Bluetooth Headphones - Ultralight Swimming Headphones IP68 Waterproof Bluetooth 5.1 Open Ear Wireless Sports Headset with MP3 Play 16G Memory for Running Swimming (Blue),5.0,1667533229459,AGBUJDDLRJIUJFTKPABJT6CJTHRQ,B09TB71VLY,0
"I needed this for work and it was easy to install, I use it daily.  Have only had it a few weeks but so far, so good.  It comes with a long cord too which is a good feature.",Identiv SCR3310v2.0 USB Smart Card Reader,5.0,1589664572977,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,B002N3MM6W,0
